Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",xgb72ii85lsfo130fggergb0oxqrajjy,67.1496176192285,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,85.21672432077469,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,24.92992676635624,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.0003880347336173301,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.00011521337474672505,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,136.97603942743115,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,139.87997385581158,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,20.56255258066869,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,2.2326536811094284,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Photochemical oxidant formation')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.4937856272210629,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Photochemical oxidant formation')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.9285737996735013e-08,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater ecotoxicity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,26045.549896708537,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.6511942385481093,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity cancer')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.3302578157812996e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.0001519736851748577,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity non-cancer')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.9763613615529966e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, short term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,2.1585979935344605e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,12.899492567134264,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.0059624104532115e-06,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, long term')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,3.177577724141025e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Marine eutrophication')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.015484958903023767,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine eutrophication')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.13549339015805653,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ozone layer depletion')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1.0690461605281887e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ozone layer depletion')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,2.2453418381654408e-08,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Fossil and nuclear energy use')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1224.7138915842686,WOOD_Stove,Construction
